event-id,visible,timestamp,long,lat,location-error-text,sensor-type,individual-taxon-canonical-name,swallow_id,individual-local-identifier,study-name
2549646918,TRUE,05:47.0,-54.07,-2.7,-3.15:-54.07:-2.7:-54.07,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646919,TRUE,29:44.0,-54.07,-2.7,-3.15:-54.07:-2.7:-54.07,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646920,TRUE,05:01.0,-54.07,-2.7,-3.15:-54.07:-2.7:-54.07,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646921,TRUE,22:42.0,-54.07,-2.7,-3.15:-54.07:-2.7:-54.07,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646922,TRUE,05:12.0,-54.07,-2.7,-3.15:-54.07:-2.7:-54.07,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646923,TRUE,25:28.0,-54.07,-2.7,-3.15:-54.07:-2.7:-54.07,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646924,TRUE,04:02.0,-54.07,-2.7,-3.15:-54.07:-2.7:-54.07,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646925,TRUE,25:54.0,-54.07,-2.7,-3.15:-54.07:-2.7:-54.07,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646926,TRUE,06:41.0,-54.07,-2.7,-3.15:-54.07:-2.7:-54.07,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646927,TRUE,27:08.0,-54.07,-2.7,-3.15:-54.07:-2.7:-54.07,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646928,TRUE,05:35.0,-54.07,-2.7,-3.15:-54.07:-2.7:-54.07,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646929,TRUE,31:36.0,-54.07,-2.7,-3.15:-54.07:-2.7:-54.07,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646930,TRUE,02:49.0,-54.07,-2.7,-3.15:-54.07:-2.7:-54.07,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646931,TRUE,29:19.0,-54.07,-2.7,-3.15:-54.07:-2.7:-54.07,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646932,TRUE,01:41.0,-54.07,-2.7,-3.15:-54.07:-2.7:-54.07,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646933,TRUE,22:32.0,-54.07,-2.7,-3.15:-54.07:-2.7:-54.07,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646934,TRUE,06:41.0,-54.07,-2.7,-3.15:-54.07:-2.7:-54.07,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646935,TRUE,25:28.0,-54.07,-2.7,-3.15:-54.07:-2.7:-54.07,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646936,TRUE,03:47.0,-54.07,-2.7,-3.15:-54.07:-2.7:-54.07,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646937,TRUE,24:24.0,-54.07,-2.7,-3.15:-54.07:-2.7:-54.07,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646938,TRUE,03:07.0,-54.07,-2.7,-3.15:-54.07:-2.7:-54.07,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646939,TRUE,20:28.0,-54.07,-2.7,-3.15:-54.07:-2.7:-54.07,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646940,TRUE,00:10.0,-54.07,-2.7,-3.15:-54.07:-2.7:-54.07,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646941,TRUE,26:33.0,-54.07,-2.7,-3.15:-54.07:-2.7:-54.07,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646942,TRUE,00:23.0,-54.07,-2.7,-3.15:-54.07:-2.7:-54.07,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646943,TRUE,23:33.0,-54.07,-2.7,-3.15:-54.07:-2.7:-54.07,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646944,TRUE,59:16.0,-54.07,-2.7,-3.15:-54.07:-2.7:-54.07,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646945,TRUE,19:57.0,-54.07,-2.7,-3.15:-54.07:-2.7:-54.07,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646946,TRUE,03:07.0,-54.07,-2.7,-3.15:-54.07:-2.7:-54.07,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646947,TRUE,22:44.0,-54.07,-2.7,-3.15:-54.07:-2.7:-54.07,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646948,TRUE,59:29.0,-54.07,-2.7,-3.15:-54.07:-2.7:-54.07,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646949,TRUE,20:54.0,-54.07,-2.7,-3.15:-54.07:-2.7:-54.07,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646950,TRUE,02:49.0,-54.07,-2.7,-3.15:-54.07:-2.7:-54.07,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646951,TRUE,17:35.0,-54.07,-2.7,-3.15:-54.07:-2.7:-54.07,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646952,TRUE,59:23.0,-54.07,-2.7,-3.15:-54.07:-2.7:-54.07,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646953,TRUE,34:20.0,-54.07,-2.7,-3.15:-54.07:-2.7:-54.07,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646954,TRUE,01:41.0,-54.07,-2.7,-3.15:-54.07:-2.7:-54.07,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646955,TRUE,22:39.0,-54.07,-2.7,-3.15:-54.07:-2.7:-54.07,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646956,TRUE,03:31.0,-54.07,-2.7,-3.15:-54.07:-2.7:-54.07,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646957,TRUE,20:54.0,-54.07,-2.7,-3.15:-54.07:-2.7:-54.07,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646958,TRUE,00:28.0,-54.07,-2.7,-3.15:-54.07:-2.7:-54.07,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646959,TRUE,17:19.0,-54.07,-2.7,-3.15:-54.07:-2.7:-54.07,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646960,TRUE,02:49.0,-54.07,-2.7,-3.15:-54.07:-2.7:-54.07,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646961,TRUE,20:28.0,-54.07,-2.7,-3.15:-54.07:-2.7:-54.07,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646962,TRUE,03:31.0,-54.07,-2.7,-3.15:-54.07:-2.7:-54.07,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646963,TRUE,23:46.0,-54.07,-2.7,-3.15:-54.07:-2.7:-54.07,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646964,TRUE,02:23.0,-54.07,-2.7,-3.15:-54.07:-2.7:-54.07,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646965,TRUE,19:01.0,-54.07,-2.7,-3.15:-54.07:-2.7:-54.07,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646966,TRUE,58:53.0,-54.07,-2.7,-3.15:-54.07:-2.7:-54.07,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646967,TRUE,20:54.0,-54.07,-2.7,-3.15:-54.07:-2.7:-54.07,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646968,TRUE,01:41.0,-54.07,-2.7,-3.15:-54.07:-2.25:-54.07,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646969,TRUE,23:09.0,-54.07,-2.7,-3.15:-54.07:-2.25:-54.07,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646970,TRUE,00:27.0,-54.07,-2.7,-3.15:-54.07:-2.25:-54.07,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646971,TRUE,18:45.0,-54.07,-2.7,-3.15:-54.07:-2.25:-54.07,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646972,TRUE,01:41.0,-54.07,-2.7,-3.15:-54.07:-2.25:-54.07,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646973,TRUE,18:54.0,-54.07,-2.7,-3.15:-54.07:-2.25:-54.07,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646974,TRUE,54:52.0,-54.07,-2.7,-3.15:-54.07:-2.25:-54.07,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646975,TRUE,22:03.0,-54.07,-2.7,-3.15:-54.07:-2.25:-54.07,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646976,TRUE,02:23.0,-54.07,-2.7,-3.15:-54.07:-2.25:-54.07,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646977,TRUE,18:34.0,-54.07,-2.7,-3.15:-54.07:-2.25:-54.07,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646978,TRUE,00:51.0,-54.07,-2.7,-3.15:-54.07:-2.25:-54.07,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646979,TRUE,17:44.0,-54.07,-2.7,-3.15:-54.07:-2.25:-54.07,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646980,TRUE,56:52.0,-54.07,-2.7,-3.15:-54.07:-2.25:-54.07,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646981,TRUE,16:36.0,-54.07,-2.7,-3.15:-54.07:-2.25:-54.07,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646982,TRUE,58:47.0,-54.07,-2.7,-13.05:-54.07:-2.25:-54.02,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646983,TRUE,14:57.0,-54.07,-2.7,-13.5:-56.22:-2.25:-52.29,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646984,TRUE,44:53.0,-51.11,-8.55,-14.85:-54.07:-1.35:-50.2,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646985,TRUE,06:36.0,-51.03,-9.45,-20.7:-52.42:-1.35:-48.38,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646986,TRUE,38:56.0,-48.5,-13.05,-20.7:-51.36:-4.95:-47.69,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646987,TRUE,55:10.0,-48.43,-14.85,-20.7:-49.87:-6.75:-47.69,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646988,TRUE,32:23.0,-48.38,-15.75,-20.7:-49.87:-7.2:-47.21,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646989,TRUE,50:10.0,-48.38,-16.2,-20.7:-48.8:-8.55:-47.21,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646990,TRUE,36:41.0,-48.47,-18,-23.4:-49.05:-11.7:-47.45,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646991,TRUE,57:42.0,-48.58,-18.9,-23.85:-49.2:-11.7:-48.13,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646992,TRUE,33:20.0,-48.61,-19.35,-24.75:-49.2:-12.15:-48.13,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646993,TRUE,00:54.0,-48.61,-19.35,-27:-49.2:-13.5:-48.13,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646994,TRUE,31:41.0,-48.58,-19.35,-27:-49.05:-13.95:-48.13,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646995,TRUE,55:54.0,-48.58,-19.35,-27:-49.05:-14.85:-48.13,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646996,TRUE,26:10.0,-48.58,-19.35,-27:-49.05:-14.85:-48.13,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646997,TRUE,56:36.0,-48.58,-19.35,-27:-49.05:-14.85:-48.13,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646998,TRUE,28:33.0,-48.58,-19.35,-27:-49.05:-14.85:-48.13,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549646999,TRUE,54:37.0,-48.58,-19.35,-27:-49.05:-14.85:-48.13,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549647000,TRUE,28:07.0,-48.61,-19.35,-27:-49.05:-14.85:-48.13,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549647001,TRUE,53:36.0,-48.61,-19.35,-27:-49.05:-14.85:-48.13,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549647002,TRUE,31:41.0,-48.61,-19.35,-27:-49.05:-14.85:-48.13,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549647003,TRUE,52:47.0,-48.61,-19.8,-27:-49.07:-14.85:-48.13,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549647004,TRUE,24:53.0,-48.61,-19.8,-27:-49.07:-14.85:-48.13,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549647005,TRUE,53:32.0,-48.61,-19.8,-27:-49.09:-14.85:-48.13,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549647006,TRUE,31:00.0,-48.61,-20.25,-27:-49.27:-14.85:-48.13,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549647007,TRUE,50:28.0,-48.61,-20.7,-27:-49.27:-14.85:-48.13,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549647008,TRUE,29:43.0,-48.61,-20.7,-27:-49.27:-14.85:-48.13,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549647009,TRUE,56:33.0,-48.61,-20.7,-31.05:-49.38:-14.85:-48.03,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549647010,TRUE,22:23.0,-48.51,-20.7,-31.05:-49.27:-14.85:-46.13,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549647011,TRUE,03:37.0,-51.01,-23.4,-32.4:-53.71:-15.3:-48.61,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549647012,TRUE,28:07.0,-49.67,-23.4,-33.3:-51.79:-16.2:-48.61,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549647013,TRUE,56:36.0,-49.69,-24.3,-33.3:-51.79:-16.2:-48.61,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549647014,TRUE,33:20.0,-49.67,-24.75,-33.3:-51.5:-17.1:-47.3,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549647015,TRUE,53:46.0,-50.72,-26.55,-34.2:-51.97:-17.1:-48.64,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549647016,TRUE,40:56.0,-50.98,-27.45,-35.55:-52.26:-17.1:-48.93,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549647017,TRUE,53:54.0,-51.12,-28.35,-36.45:-52.65:-17.1:-49.48,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549647018,TRUE,40:25.0,-51.43,-29.7,-36.45:-52.65:-18.45:-49.64,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549647019,TRUE,49:37.0,-51.5,-31.5,-37.35:-52.76:-18.9:-49.64,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549647020,TRUE,50:10.0,-51.73,-31.95,-37.8:-53.04:-18.9:-50.75,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549647021,TRUE,55:28.0,-51.73,-32.4,-37.8:-52.97:-20.25:-50.7,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549647022,TRUE,59:02.0,-52.01,-32.4,-38.25:-55.66:-26.1:-51.12,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549647023,TRUE,55:54.0,-52.49,-33.75,-38.7:-58.1:-26.1:-51.27,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549647024,TRUE,13:33.0,-58.1,-38.25,-38.7:-58.54:-31.95:-57.31,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549647025,TRUE,14:01.0,-58.1,-38.25,-38.7:-58.54:-32.85:-57.32,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549647026,TRUE,17:50.0,-58.1,-38.25,-38.7:-58.54:-32.85:-57.38,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549647027,TRUE,56:06.0,-58.1,-38.25,-38.7:-58.5:-32.85:-57.38,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549647028,TRUE,05:39.0,-58.1,-38.25,-38.7:-58.5:-33.75:-57.48,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549647029,TRUE,33:33.0,-58.1,-38.25,-38.7:-58.5:-34.2:-57.53,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549647030,TRUE,36:41.0,-58.1,-38.25,-38.7:-58.47:-34.2:-57.53,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549647031,TRUE,15:27.0,-58.1,-38.25,-38.7:-58.47:-34.65:-57.53,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549647032,TRUE,42:53.0,-58.1,-38.25,-38.7:-58.47:-35.1:-57.53,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549647033,TRUE,15:33.0,-58.1,-38.25,-38.7:-58.47:-35.1:-57.58,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549647034,TRUE,45:54.0,-58.1,-38.25,-38.7:-58.47:-35.1:-57.58,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549647035,TRUE,15:37.0,-58.1,-38.25,-38.7:-58.47:-34.65:-57.58,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549647036,TRUE,15:21.0,-58.1,-38.25,-38.7:-58.47:-35.1:-57.58,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549647037,TRUE,30:28.0,-58.1,-38.25,-38.7:-58.47:-35.1:-57.58,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549647038,TRUE,35:54.0,-58.1,-38.25,-38.7:-58.47:-36.9:-57.74,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549647039,TRUE,30:26.0,-58.1,-38.25,-38.7:-58.47:-37.8:-57.9,solar-geolocator,Hirundo rustica,H982,H982,Argentine Barn Swallows
2549647040,TRUE,22:58.0,-58.47,-38.25,-38.25:-58.47:-38.25:-58.47,solar-geolocator,Hirundo rustica,H987,H987,Argentine Barn Swallows
2549647041,TRUE,23:49.0,-58.47,-38.25,-38.25:-58.47:-38.25:-58.47,solar-geolocator,Hirundo rustica,H987,H987,Argentine Barn Swallows
2549647042,TRUE,32:05.0,-58.47,-38.25,-38.25:-58.47:-38.25:-58.47,solar-geolocator,Hirundo rustica,H987,H987,Argentine Barn Swallows
2549647043,TRUE,47:47.0,-58.47,-38.25,-38.25:-58.47:-38.25:-58.47,solar-geolocator,Hirundo rustica,H987,H987,Argentine Barn Swallows
2549647044,TRUE,32:32.0,-58.47,-38.25,-38.25:-58.47:-38.25:-58.47,solar-geolocator,Hirundo rustica,H987,H987,Argentine Barn Swallows
2549647045,TRUE,32:12.0,-58.47,-38.25,-38.25:-58.47:-38.25:-58.47,solar-geolocator,Hirundo rustica,H987,H987,Argentine Barn Swallows
2549647046,TRUE,54:39.0,-58.47,-38.25,-38.25:-58.65:-38.25:-58.47,solar-geolocator,Hirundo rustica,H987,H987,Argentine Barn Swallows
2549647047,TRUE,35:16.0,-58.47,-38.25,-38.25:-58.85:-38.25:-58.47,solar-geolocator,Hirundo rustica,H987,H987,Argentine Barn Swallows
2549647048,TRUE,52:48.0,-58.47,-38.25,-38.25:-59.04:-38.25:-58.47,solar-geolocator,Hirundo rustica,H987,H987,Argentine Barn Swallows
2549647049,TRUE,26:59.0,-58.47,-38.25,-38.25:-59.24:-38.25:-58.47,solar-geolocator,Hirundo rustica,H987,H987,Argentine Barn Swallows
2549647050,TRUE,54:00.0,-58.47,-38.25,-38.25:-59.24:-37.8:-58.47,solar-geolocator,Hirundo rustica,H987,H987,Argentine Barn Swallows
2549647051,TRUE,27:07.0,-58.47,-38.25,-38.25:-59.25:-37.8:-58.47,solar-geolocator,Hirundo rustica,H987,H987,Argentine Barn Swallows
2549647052,TRUE,54:00.0,-58.47,-38.25,-38.25:-59.42:-37.8:-58.47,solar-geolocator,Hirundo rustica,H987,H987,Argentine Barn Swallows
2549647053,TRUE,28:14.0,-58.47,-38.25,-38.25:-59.42:-37.8:-58.47,solar-geolocator,Hirundo rustica,H987,H987,Argentine Barn Swallows
2549647054,TRUE,53:52.0,-58.47,-38.25,-38.7:-59.42:-37.8:-58.47,solar-geolocator,Hirundo rustica,H987,H987,Argentine Barn Swallows
2549647055,TRUE,29:11.0,-58.47,-38.25,-38.7:-59.43:-37.35:-58.47,solar-geolocator,Hirundo rustica,H987,H987,Argentine Barn Swallows
2549647056,TRUE,03:52.0,-58.47,-38.25,-38.7:-59.43:-37.35:-58.47,solar-geolocator,Hirundo rustica,H987,H987,Argentine Barn Swallows
2549647057,TRUE,26:24.0,-58.47,-38.25,-38.7:-59.43:-36.9:-58.47,solar-geolocator,Hirundo rustica,H987,H987,Argentine Barn Swallows
2549647058,TRUE,59:55.0,-58.47,-38.25,-38.7:-59.54:-36.9:-58.47,solar-geolocator,Hirundo rustica,H987,H987,Argentine Barn Swallows
2549647059,TRUE,23:21.0,-58.47,-38.25,-38.7:-59.62:-36.45:-58.47,solar-geolocator,Hirundo rustica,H987,H987,Argentine Barn Swallows
2549647060,TRUE,57:48.0,-58.47,-38.25,-38.7:-59.62:-36:-58.47,solar-geolocator,Hirundo rustica,H987,H987,Argentine Barn Swallows
2549647061,TRUE,29:08.0,-58.47,-38.25,-38.7:-59.62:-36:-58.47,solar-geolocator,Hirundo rustica,H987,H987,Argentine Barn Swallows
2549647062,TRUE,01:47.0,-58.47,-38.25,-38.7:-59.63:-35.55:-58.47,solar-geolocator,Hirundo rustica,H987,H987,Argentine Barn Swallows
2549647063,TRUE,19:08.0,-58.47,-38.25,-38.7:-59.64:-35.55:-58.47,solar-geolocator,Hirundo rustica,H987,H987,Argentine Barn Swallows
2549647064,TRUE,06:48.0,-58.47,-38.25,-38.7:-59.81:-35.1:-58.27,solar-geolocator,Hirundo rustica,H987,H987,Argentine Barn Swallows
2549647065,TRUE,20:23.0,-58.47,-38.25,-38.7:-59.64:-35.1:-57.99,solar-geolocator,Hirundo rustica,H987,H987,Argentine Barn Swallows
2549647066,TRUE,06:48.0,-58.47,-38.25,-38.7:-59.64:-35.1:-57.71,solar-geolocator,Hirundo rustica,H987,H987,Argentine Barn Swallows
2549647067,TRUE,13:34.0,-58.47,-38.25,-38.7:-59.81:-34.65:-57.71,solar-geolocator,Hirundo rustica,H987,H987,Argentine Barn Swallows
2549647068,TRUE,16:38.0,-58.47,-38.25,-38.25:-60.19:-33.75:-57.71,solar-geolocator,Hirundo rustica,H987,H987,Argentine Barn Swallows
2549647069,TRUE,10:23.0,-58.47,-38.25,-38.25:-60:-33.3:-57.45,solar-geolocator,Hirundo rustica,H987,H987,Argentine Barn Swallows
2549647070,TRUE,19:00.0,-58.47,-38.25,-38.25:-60.59:-31.95:-57.31,solar-geolocator,Hirundo rustica,H987,H987,Argentine Barn Swallows
2549647071,TRUE,59:50.0,-58.47,-37.35,-38.25:-59.43:-32.85:-57.31,solar-geolocator,Hirundo rustica,H987,H987,Argentine Barn Swallows
2549647072,TRUE,17:48.0,-58.47,-36.9,-38.25:-59.38:-31.95:-57.25,solar-geolocator,Hirundo rustica,H987,H987,Argentine Barn Swallows
2549647073,TRUE,02:28.0,-58.47,-36.45,-38.25:-59.25:-31.95:-57.31,solar-geolocator,Hirundo rustica,H987,H987,Argentine Barn Swallows
2549647074,TRUE,10:09.0,-58.47,-36.45,-38.25:-59.25:-31.95:-57.31,solar-geolocator,Hirundo rustica,H987,H987,Argentine Barn Swallows
2549647075,TRUE,15:34.0,-58.47,-36.45,-38.25:-59.24:-31.95:-57.31,solar-geolocator,Hirundo rustica,H987,H987,Argentine Barn Swallows
2549647076,TRUE,05:23.0,-58.26,-36,-38.25:-59.24:-31.95:-57.16,solar-geolocator,Hirundo rustica,H987,H987,Argentine Barn Swallows
2549647077,TRUE,05:44.0,-57.99,-35.55,-38.25:-59.17:-31.95:-57.02,solar-geolocator,Hirundo rustica,H987,H987,Argentine Barn Swallows
2549647078,TRUE,04:09.0,-57.87,-35.55,-38.25:-59.17:-33.3:-57.02,solar-geolocator,Hirundo rustica,H987,H987,Argentine Barn Swallows
2549647079,TRUE,14:01.0,-57.71,-35.55,-38.25:-59.04:-33.3:-57.02,solar-geolocator,Hirundo rustica,H987,H987,Argentine Barn Swallows
2549647080,TRUE,57:43.0,-57.71,-35.1,-38.25:-58.65:-33.3:-56.96,solar-geolocator,Hirundo rustica,H987,H987,Argentine Barn Swallows
2549647081,TRUE,10:30.0,-57.64,-35.1,-38.25:-58.62:-33.3:-56.96,solar-geolocator,Hirundo rustica,H987,H987,Argentine Barn Swallows
2549647082,TRUE,00:24.0,-57.64,-35.1,-38.25:-58.62:-33.3:-56.96,solar-geolocator,Hirundo rustica,H987,H987,Argentine Barn Swallows
2549647083,TRUE,09:04.0,-57.6,-35.1,-38.25:-58.47:-33.3:-56.9,solar-geolocator,Hirundo rustica,H987,H987,Argentine Barn Swallows
2549647084,TRUE,54:20.0,-57.58,-35.1,-37.35:-58.47:-33.3:-56.9,solar-geolocator,Hirundo rustica,H987,H987,Argentine Barn Swallows
2549647085,TRUE,18:53.0,-57.58,-35.1,-37.35:-58.3:-33.3:-56.9,solar-geolocator,Hirundo rustica,H987,H987,Argentine Barn Swallows
2549647086,TRUE,57:08.0,-57.58,-35.1,-37.35:-58.27:-33.3:-56.9,solar-geolocator,Hirundo rustica,H987,H987,Argentine Barn Swallows
2549647087,TRUE,12:49.0,-57.58,-35.1,-37.35:-58.26:-33.3:-56.9,solar-geolocator,Hirundo rustica,H987,H987,Argentine Barn Swallows
2549647088,TRUE,54:12.0,-57.58,-35.1,-37.35:-58.26:-33.3:-56.9,solar-geolocator,Hirundo rustica,H987,H987,Argentine Barn Swallows
2549647089,TRUE,10:15.0,-57.58,-35.1,-37.35:-58.26:-33.3:-56.9,solar-geolocator,Hirundo rustica,H987,H987,Argentine Barn Swallows
